"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"11","travel -0.00129801692045439","industry -0.00125398930998977","government -0.00107728836326004","statement -0.00102712984315145","include -0.00093664484582523","claim -0.000800685914813082","amazon -0.000753579828069784","file -0.000699937777376203","plant -0.00062383840567215","program -0.000614015747456564","million -0.000612878759922331","attendant -0.000524111716465048","worker -0.000510620125353745","rule -0.000472276277623696","plane -0.000468373446261605","march -0.00044277310567109","social -0.000438846240240043","lend -0.000433085433643732","unemployment -0.0004258477716923","protection -0.000416865940609634","labor -0.000416865940609634","loan -0.000403648675042834","us -0.00039932157594369","canada -0.000390422599813478","now -0.000386625996781409","economy -0.000385198170877454","demand -0.000376704729967869","back -0.000364865325018116","australian -0.000363945311991243","price -0.000363945311991243"
"12","business -0.00453872395956589","food -0.00225177965121803","claim -0.00189211508732068","since -0.00162201012522423","small -0.00142080274680789","cut -0.00140428430166861","flight -0.00131875278255822","file -0.00131071072803157","farmer -0.00106856999714378","union -0.00102585495545315","plant -0.00101002700475128","suspend -0.000969000194870451","outbreak -0.000822926743847763","may -0.000800735355353188","dairy -0.000704996312208883","program -0.000616114227412479","cargo -0.000600468786897679","economic -0.000509389581246689","imf -0.000504592234204293","announce -0.000493161158956479","shut -0.000461346916932559","farm -0.000453946129337801","quarter -0.00045035161134066","money -0.000443198308007098","covid -0.000433591941639389","fund -0.000433175728050683","airline -0.000426743253421735","also -0.000408087010123737","hotel -0.000388881567805255","first -0.000379249555014116"
"13","will -0.0107837450395052","billion -0.00764385681622848","food -0.00610771533199062","ma -0.00228323316847878","money -0.00191300633701308","us -0.00110765609640762","wang -0.0010124784678186","read -0.000994014943044741","hospital -0.00091690777681197","april -0.000914339527762098","announce -0.000823193657823462","wfp -0.000774850803982541","trump -0.000688101456581158","air -0.000688039537538376","face -0.000688039537538376","support -0.000637412765087886","disney -0.000588684941979278","employee -0.000585664072465186","beasley -0.000569069461357152","come -0.000513850317970022","begin -0.000479845427295511","global -0.000475484467180154","hotel -0.00045613378334064","national -0.000433024362795797","line -0.000426369463579324","just -0.000419969084164418","pollution -0.000395064596119488","native -0.000395064596119488","furloughed -0.000354394228051835","product -0.000333553425903688"
"14","quarter -0.00774616661717087","may -0.00301026144940908","italy -0.00268683020753102","process -0.00195133390446989","mask -0.00129628140274329","profit -0.00127231622327462","demand -0.00106757872496011","require -0.00101043792358502","wear -0.000976000687501477","loss -0.000896448369018366","program -0.00087386293123326","amazon -0.000796931686599223","almost -0.000726877742257326","passenger -0.000722898148790674","first -0.000715008730425182","big -0.000666081372618921","worker -0.000656046715425851","belgian -0.000609107992018187","meat -0.000573704111703877","plant -0.000557273975921646","april -0.00054093713572001","many -0.000507171768107662","story -0.000506275501566456","include -0.000468291468688653","new -0.000460533574763167","letter -0.000439952402506383","job -0.000390565736318238","one -0.000384816531498244","disney -0.000377923580515693","furlough -0.000365285692723094"
"15","million -0.0433444780949097","pledge -0.00991983194182922","cruise -0.00246935309644924","norwegian -0.0022673151418191","week -0.00193437809185115","promise -0.00137116145857974","food -0.00115609751192824","receive -0.000989574555112394","leader -0.000950989238046485","provide -0.000948945939499235","european -0.000888930667900412","effort -0.000856109770803859","africa -0.000810138187566478","vaccine -0.000764722333562728","employee -0.000685344562168733","usd -0.000655415663996295","raise -0.000645093656613804","unemployment -0.000615785732746343","norway -0.00061502063157981","international -0.00058180748724046","now -0.000548767219164192","claim -0.000526811895576684","african -0.00049875408573441","support -0.000492102987722065","contribution -0.000481373534274909","flour -0.000481373534274909","commission -0.000430902033163205","total -0.000421930888667488","labor -0.000419802788260926","sector -0.000393956074221768"
"16","tourism -0.00452449152108403","plan -0.00383512578714562","claim -0.00180645889433562","company -0.00176598151087959","italian -0.00167709565707663","worker -0.0014720533573358","april -0.00110670239338706","reopen -0.00108938590133489","receive -0.00108225817500363","people -0.00107784817206302","plant -0.00106519089249812","job -0.00104115817975547","euro -0.000973742176291537","month -0.000966644104184455","sector -0.000926353143229863","first -0.000917973817812445","recovery -0.000837239744604923","remote -0.000777544249297657","pillar -0.000777544249297657","new -0.000721568782282578","food -0.000623802502620618","face -0.00060879198755337","store -0.000586028497210789","covid -0.000552482583212943","hit -0.000512006320454006","early -0.000508644702237659","fall -0.000506472498636779","package -0.000506472498636779","leader -0.000451451282425519","pledge -0.000450557864646428"
"17","airline -0.00559983178260481","company -0.00469547951333171","vote -0.00351265265684475","tourist -0.00302322566048641","bill -0.00301495996324197","china -0.00293125851384579","venice -0.00284974834037999","worker -0.00237063155932493","emission -0.00209080823687546","food -0.00185428213987182","flight -0.00153355488087037","passenger -0.00146241208991971","first -0.00126445811147713","countrys -0.00116163814855497","republican -0.0010254236460685","plant -0.00102173164365515","back -0.000987087309790358","challenge -0.000973326309177902","li -0.000927283497147879","statement -0.000898307261598452","reopen -0.000896693384768277","democrat -0.000883392942870542","target -0.000860567726547079","quarter -0.000817250952000914","fox -0.000709670185150557","demand -0.000680391198726538","bank -0.000668215614253342","require -0.000653469954760788","premier -0.000651413460737604","specific -0.000651413460737604"
"18","airline -0.00580038346301748","company -0.00348183454914663","economic -0.00331406359147202","think -0.00275200707862944","go -0.0023381268736562","hassett -0.00228272295277532","obrien -0.0018850382539769","worker -0.00176995070467356","passenger -0.00161291009272557","flight -0.00147233421190696","november -0.00138361150541855","bus -0.0013004679596258","thing -0.00123807399102682","food -0.00121055157518324","week -0.00114892141126766","quarter -0.00111463957516167","rate -0.000992472263285471","american -0.000966561816930223","murphy -0.000960070382234446","abe -0.000960070382234446","height -0.000960070382234446","president -0.000917747742500086","governor -0.000908597773085162","begin -0.000814381483532634","italy -0.000764205220542435","another -0.000762971116062605","bill -0.000715630953190827","pledge -0.000715630953190827","first -0.000597750166972166","money -0.000597750166972166"
"19","lockdown -0.00825366943776229","cost -0.00363498907707993","indias -0.00323807753680405","claim -0.00318955297242618","use -0.00318955297242618","tourism -0.002776573641321","will -0.00276447440773675","report -0.00238861230151444","labor -0.0022317896454207","restriction -0.00200000813411894","cyclone -0.00199394687571874","lockdowns -0.0019182938930471","modi -0.0015312106053349","high -0.00151255955007268","program -0.00143368496208662","strict -0.00133298844372143","maharashtra -0.00133298844372143","storm -0.00133298844372143","airline -0.00132326316035591","india -0.00122918428586394","company -0.00120559924382468","pledge -0.000995935642265966","point -0.000870608127911621","another -0.00085308501148218","american -0.000841572277662794","leader -0.000837425545731074","billion -0.000810267810133714","countrys -0.000806394953910328","short -0.000805505786272032","nasdaq -0.000805505786272032"
"20","us -0.00724242961651311","stock -0.00383934393073837","government -0.00286980463700948","close -0.0026063289868532","tourism -0.00250628076653181","point -0.00199877820223771","price -0.00152772211720831","european -0.00138510837806616","plan -0.00131310212333924","emergency -0.00121699805124853","force -0.001208032169844","job -0.00117417213015636","bill -0.00105315967663089","share -0.000948532474150943","nasdaq -0.000945983984365406","make -0.000906404661635718","term -0.0008590170121765","announce -0.000844549325591193","countrys -0.000844549325591193","drop -0.000819392957231768","accord -0.000793072491905744","lockdowns -0.000782271556635905","leader -0.000778240155108523","unemployment -0.000744616463129288","fall -0.000743033755593259","employee -0.000714652931730897","local -0.000714652931730897","vote -0.000714652931730897","time -0.000708228532789179","sp -0.000677489004288212"
"21","merkel -0.00491873745012639","country -0.00435199557760224","open -0.00374567370724699","point -0.00284361191900762","stock -0.00228169496561603","dow -0.00164617761151742","bill -0.00160909920656238","measure -0.00138543635765431","just -0.00131201433060801","march -0.00131201433060801","projection -0.0012993135344318","congress -0.00122410366322245","company -0.00109340832108273","administration -0.000939749424623382","buy -0.000939749424623382","euro -0.000887399133123745","use -0.000884580058136963","fund -0.000813469315466442","due -0.000809220141599232","business -0.000748770180382885","read -0.000738508238477431","amtrak -0.000722049020843829","sp -0.000712956552686883","low -0.000663218312394798","lockdown -0.000659879761351734","labor -0.000648111458949718","australian -0.000638518893242401","vote -0.00060334284323682","composite -0.00055283995887101","help -0.000537664647794367"
"22","forecast -0.00387360268222225","childcare -0.00342549292360639","federal -0.00298403499427558","see -0.00215650963719927","china -0.00156691646522011","lockdowns -0.00149271375129567","business -0.0014016675390367","american -0.00131866320807661","country -0.00129065248772497","rate -0.00123869073875593","birth -0.00122837835337397","go -0.00108835198632595","city -0.00103901988684796","force -0.00100836485737699","layoff -0.000996649679237516","measure -0.000984513418414212","lockdown -0.000953271549071877","low -0.000910819054398382","may -0.000867231725558137","work -0.000860351225519085","travel -0.000795745268177384","aaa -0.000742451337395478","us -0.0007291167684218","program -0.000682157850549481","coronavirus -0.000671732210392406","york -0.000651230795601809","many -0.000620891018691117","now -0.000585206515072656","revenue -0.000564171973343131","mta -0.000564171973343131"
"23","june -0.0037526893891433","unemployment -0.00350728129267108","hernández -0.00228057751546396","global -0.00216663980260845","sector -0.00124352594576504","lockdowns -0.00120524459797244","house -0.00119475038479","lockdown -0.00113694138194065","china -0.00111818567821631","ilo -0.00101135772861161","job -0.000944578837152377","latin -0.000830323240207487","cost -0.000813832261110758","restriction -0.000781073213017791","use -0.000781073213017791","von -0.000774001237688227","uscis -0.000774001237688227","impact -0.000741799667264065","part -0.000711594351044287","child -0.000705699256401626","help -0.000673028768504391","government -0.00067120190595038","work -0.000603113098837316","rate -0.000580766882839256","already -0.000545260713091911","risk -0.000542505737343491","america -0.000539856436656105","home -0.000522632192739958","month -0.000508100913267029","schumer -0.000499791659810178"
"24","economy -0.00898419968048247","economic -0.00722983883753725","billion -0.00286744587935706","employee -0.00226109499197857","receive -0.00226109499197857","run -0.00211435607650512","price -0.00185871209421218","group -0.0018429818109682","brother -0.00183292770951737","brook -0.00183292770951737","like -0.00171135857420446","will -0.00169043666039304","win -0.00135158884093634","cooper -0.00134540151571994","dress -0.00134540151571994","eviction -0.00134540151571994","loan -0.00128882203240577","suit -0.00123903203238818","unemployment -0.00119920329636802","add -0.00103662129792281","man -0.000933579789580752","month -0.00088043789707859","claim -0.000851823593000622","five -0.000845210299576515","increase -0.000780452496737083","clothe -0.000759549033237827","furloughed -0.000759549033237827","hospitality -0.000759549033237827","euro -0.000716683321727474","thursday -0.000657065126251632"
"25","will -0.0106743712122207","ramaphosa -0.00755665338889722","school -0.00519942262570772","billion -0.00422827725813446","policy -0.00272266218607908","airport -0.00268989754432303","ryan -0.00268989754432303","high -0.00267764111126834","adviser -0.00250965334959086","deal -0.00250381468182159","federal -0.00244855868699922","unemployment -0.00222988588113304","stock -0.00212444319097727","state -0.00194600845465143","move -0.00181389257579356","low -0.00163601821864634","job -0.00162430791476098","see -0.00137386969855169","dow -0.00129161863744498","first -0.00129161863744498","may -0.00121192849707974","observation -0.00119134318139247","scientific -0.00119134318139247","strain -0.00119134318139247","thailand -0.00119134318139247","approve -0.00119134318139247","intense -0.00119134318139247","tremendous -0.00119134318139247","avoid -0.00107187986074186","raise -0.00107187986074186"
"26","republican -0.0144078114816429","test -0.00898129285314497","million -0.00493921309967182","nurse -0.00472924847671252","white -0.00450112044118667","senate -0.00375847738348745","proposal -0.00352373614085566","us -0.00318653204280794","pandemic -0.00276836107090805","mnuchin -0.00262736811548359","gop -0.00258202428431198","world -0.00228572518384862","job -0.0022092984266201","open -0.00178035515718877","money -0.00169980106316192","year -0.00167808283294146","see -0.00151343029273143","good -0.00149156643813408","market -0.00149156643813408","mcconnell -0.0014812122070007","june -0.00141051707050777","economy -0.00134409129196611","people -0.00121870872000129","stock -0.00121565891688469","company -0.00112043664925743","north -0.00108711448857701","close -0.0010318139953166","america -0.000950719554728807","trillion -0.000925950663033581","senator -0.000925950663033581"
"27","billion -0.0171212421095429","nurse -0.00598081034580733","build -0.00412896543748575","unemployment -0.00321891469425772","bill -0.00278668160977225","health -0.00255914669543655","fund -0.00219384658620347","benefit -0.00175586126264826","service -0.0015951036745796","fbi -0.0014791981002118","money -0.00142206036171511","home -0.00129033966774361","enhancement -0.00124239472639243","official -0.0011841857766971","pay -0.00118384454255083","announce -0.00109687590479979","ask -0.0010935234130085","north -0.00109262604377092","public -0.00109262604377092","just -0.00103599267682342","cut -0.00103444865098856","good -0.000971729893648354","offer -0.000831054902832307","carolina -0.000812654903885046","capitol -0.000780060047255615","test -0.000747283254536546","even -0.000656424394966049","fault -0.000656424394966049","people -0.000642451705655911","county -0.000598105594953879"
"28","billion -0.00941124373536806","test -0.00680708270577191","republican -0.00557816445539228","job -0.00421850799092305","side -0.00418551415949497","meet -0.00312215292779083","executive -0.00272420568213139","fund -0.00236202955995568","far -0.00232088042734113","gop -0.00224236841668168","proposal -0.00204038379714955","talk -0.0019970074207073","remain -0.00157283694517429","democratic -0.00157283694517429","nurse -0.00146509961539099","school -0.0012762624366226","two -0.00125811771655071","thursday -0.00102334346056965","hill -0.00101335231117239","much -0.000997783699439814","agreement -0.00098626632749832","plan -0.000983029895524457","point -0.00096331725614518","health -0.000959178459516874","pay -0.000925278250722195","apart -0.000880155848826836","money -0.000846477039495475","trump -0.000806952771375213","work -0.00079136266410329","bill -0.000765700592531005"
"29","trump -0.0235309551488375","republican -0.0117822656800862","state -0.00907113304581142","action -0.00732207053817824","president -0.00498940335927489","executive -0.00489383876170624","billion -0.0042085438494025","test -0.00397993763958004","meadow -0.00258680663915423","proposal -0.00258295357890714","include -0.00224466901394871","senate -0.00204362293811422","gop -0.00156765123788705","mcconnell -0.00118072889892451","re -0.00114003175558042","staff -0.00105001386591064","package -0.00105001386591064","government -0.00103105357916466","order -0.000956410410704489","saturday -0.000929289735656758","nurse -0.000877225638309498","job -0.0008357369726123","sign -0.000813799127856951","plan -0.000811573881708494","last -0.000787440053065969","still -0.000787440053065969","kudlow -0.000784167132784286","day -0.000728111020704247","mark -0.000719449755269053","deliver -0.000704054779186336"
"30","postal -0.0261600246368306","service -0.0129412671527427","call -0.00657739384182521","mnuchin -0.00244072622979008","mail -0.00223945047714758","return -0.00209802490200917","letter -0.00193063151359729","usps -0.00177672660571815","part -0.00163410011508969","tax -0.0015502289424526","machine -0.00135921677051098","standalone -0.00135921677051098","consider -0.00134984594761123","secretary -0.00132411324259329","previously -0.00128176251356105","unemployment -0.00123816644010244","next -0.00117759284952779","mcconnell -0.00114074907023709","allow -0.00102792954954811","employee -0.000803229558030694","office -0.00071128946137955","become -0.000680265363651067","negotiation -0.000656547467604351","senator -0.000656426609413674","million -0.000590689086870766","treasury -0.000590689086870766","union -0.000582316131321758","meet -0.00057264846071059","airline -0.000562759866181595","nurse -0.000535399340434783"
"31","hurricane -0.00687360609621968","abbott -0.00592835102927169","convention -0.00413527699214356","test -0.00412685331288765","storm -0.00356149973920949","leader -0.00335872079109789","company -0.0032079608359511","employee -0.0032079608359511","laura -0.00303140682920688","stimulus -0.00298830984187204","federal -0.00268293383229068","mcconnell -0.00255482832412146","covid -0.00225112396006466","benefit -0.00208541219540481","executive -0.00195007631140509","store -0.00170058737232859","mnuchin -0.00141881097456442","tax -0.00134802099136144","shelter -0.00134270139671855","negotiation -0.00131760112889268","twitter -0.0012526763824372","louisiana -0.0012526763824372","proposal -0.00109087364778848","senate -0.00107072052431689","coast -0.00102734972541196","furlough -0.00102734972541196","tropical -0.00102734972541196","re -0.000973206453721454","agency -0.000948716536086192","bed -0.000948716536086192"
"32","biden -0.00739736946609759","pandemic -0.00484240367148647","loan -0.00454327928893183","american -0.00236030779718521","executive -0.00225727611803206","million -0.0020826811464113","health -0.00199902672247565","ppp -0.00194522911595374","move -0.00172557896531855","action -0.0016921182196622","hotel -0.00161625051178582","billion -0.00161359999884259","rend -0.00124328796023621","postal -0.00110686623845924","show -0.00107146299398264","tenant -0.00095136431931464","deal -0.000915552602364977","home -0.000885786007862488","create -0.000869963929499895","unemployment -0.000815219652530841","identify -0.000790785420392237","tax -0.000781150598469171","company -0.000776919194776404","program -0.000754860732839258","board -0.000713828179074172","travel -0.000713828179074172","owner -0.000698625715356727","landlord -0.000698625715356727","nominee -0.000698625715356727","topline -0.000698625715356727"
"33","know -0.00810447757460819","woodward -0.00793857337625292","harris -0.00665357438767944","service -0.00468688651700799","state -0.00445940177392035","interview -0.0036422598428294","deadly -0.00349713844283017","house -0.00318345357476246","bob -0.00230314243396923","coronavirus -0.00225538428702854","executive -0.00217755110188989","public -0.00195115476968022","postal -0.00186938764768274","action -0.00177494248828525","book -0.00152439485250266","vaccine -0.00140454789444822","fund -0.00131714177768738","virus -0.00121504975083753","remain -0.0011634808076485","call -0.00112462978077421","play -0.00110121339507907","word -0.00110121339507907","loan -0.00108704124788495","early -0.00108170406827268","mail -0.00101321515425923","trust -0.00100135067028928","mnuchin -0.000807394919386528","five -0.000781094010299244","want -0.000751066227503427","effort -0.000744000354177876"
"34","will -0.0103441255583661","service -0.00387837539597968","postal -0.00243601733519161","fund -0.00239578924493244","comment -0.00223366597745733","woodward -0.00222965955875587","republican -0.00200745546911185","company -0.00172515121103267","country -0.00152538836361427","gate -0.00141997104364011","million -0.00129773949750611","slow -0.00129764056146919","interview -0.00123773009649997","employee -0.00105160211281574","continue -0.00103392879928943","democratic -0.00102073948093084","administration -0.000951539245767075","job -0.000872554073451437","town -0.00085807793236814","need -0.000853245419649373","biden -0.000834173637179858","effort -0.000813992867108704","harris -0.000813992867108704","cnn -0.000772355601794672","hotel -0.000741573182605593","relief -0.00072478336183035","letter -0.000672540431610136","office -0.000672540431610136","return -0.000672540431610136","hurricane -0.000672540431610136"
"35","china -0.0130459085507645","us -0.00542085904326395","republican -0.00472857643370872","death -0.00335867612867868","nation -0.00292644133875297","new -0.00268071738096209","fund -0.00223777074998943","vote -0.00223777074998943","democrat -0.00223777074998943","senate -0.00223777074998943","woodward -0.00222647560636757","work -0.0019134394537027","pelosi -0.00181103344582612","global -0.00162000725930456","test -0.00150651278379077","country -0.00150543042332929","biden -0.0014298385503696","stimulus -0.0014298385503696","billion -0.00134163079881666","assembly -0.00132567326666477","company -0.00117370301394593","plan -0.00115788691678975","unite -0.00111134493382559","general -0.0010893350620198","handle -0.0010893350620198","election -0.00107782951498547","service -0.00101707323774347","proposal -0.00101707323774347","ambassador -0.000973270422943484","make -0.000913836740316643"
"36","pelosi -0.0092342136857454","mnuchin -0.00899042229380387","deal -0.00578234809742051","coronavirus -0.00546743988937393","woodward -0.00332149573275864","know -0.00262625279028472","want -0.00239448949232424","house -0.00214311106497955","talk -0.00204003870629799","interview -0.00192170852429607","secretary -0.00182101676080604","stimulus -0.00168794543040307","reach -0.00149625897529382","speaker -0.00149625897529382","treasury -0.00131628993946376","federal -0.00125945930917848","apart -0.000954456657886071","ask -0.000861931307532093","nancy -0.000815777905627812","hope -0.000805594805097898","forward -0.000730435369590388","harris -0.000724066200623263","bob -0.000724066200623263","can -0.000701570396530071","steven -0.000690307317467442","early -0.000661130704901147","think -0.000602819500048257","administration -0.000570000795908743","call -0.000542996423027686","public -0.000482494907689368"
"37","say -0.00451860811753635","worker -0.00343488055321783","still -0.00313285121628726","woodward -0.00306618399497849","major -0.00287929467678016","coronavirus -0.00263486764242893","tell -0.00240050763832167","want -0.00240050763832167","decision -0.00237343797840783","interview -0.00232994841737255","know -0.00217240313899025","unite -0.00175036117624761","sen -0.00164907202542164","economic -0.00150129525017184","good -0.00141678432114167","take -0.00137366839542208","vote -0.00137366839542208","negotiation -0.00123265959313024","continue -0.00121994334085562","vice -0.00114766273974165","recovery -0.00104596477997621","penny -0.00104596477997621","california -0.000948070244637833","tweet -0.000948070244637833","support -0.000946071904199708","also -0.000941896508195206","deal -0.000941896508195206","state -0.000941896508195206","administration -0.000920564151443481","us -0.000895155088598165"
"38","kudlow -0.0056504765888683","offer -0.00461483467642765","open -0.00253515015734151","another -0.00251088147987777","letter -0.00190884765013022","tell -0.00183799035760368","china -0.00174699750710838","comment -0.00174699750710838","clear -0.00161043698095709","republican -0.0014998905468766","us -0.00145258171738827","money -0.00142433662892361","saturday -0.00132654023560019","early -0.0012276574932838","relief -0.00121375060148099","will -0.0011917235212513","staff -0.00114646040480537","side -0.00106977331881841","assistance -0.00105714384028266","wednesday -0.00104568124554516","country -0.00103085325765839","contact -0.00102461365194439","interview -0.000960196895307464","woodward -0.000960196895307464","senate -0.000922041489501146","day -0.000911035050351616","crisis -0.000878376813827297","national -0.000878376813827297","life -0.000800217513819201","much -0.000800217513819201"
