"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"11","case -0.00710590492541385","health -0.00522492934629371","patient -0.00513404541885432","confirm -0.00512340981687043","jail -0.00290048224885198","york -0.00222149938373051","man -0.00209911948633301","ministry -0.00208692110774811","detainee -0.00187228538695161","first -0.00181520302558014","cuomo -0.00139948002938828","woman -0.00114500299923948","travel -0.00111385154892418","statement -0.00104241748584244","member -0.00103764830672426","island -0.000966561225723916","black -0.000937983341184112","yearold -0.000892959186659104","covid -0.000862493819793975","sheriff -0.000828187737384356","novel -0.000819850098044639","office -0.000769122902844366","police -0.000745484795448115","staff -0.000745484795448115","contact -0.000679849569714563","april -0.000656966744980836","population -0.000628357304307769","inmate -0.000621344596228646","city -0.000618231220746002","two -0.00061352577478746"
"12","case -0.00874592775666894","release -0.00656857770778607","patient -0.00472596062373853","first -0.00184475847761922","health -0.00166324225743686","death -0.00165985529483414","statement -0.00139542375986146","man -0.00131688278865805","cuomo -0.00130519257387252","hospital -0.00118110639122815","order -0.00114481420455093","yearold -0.000970451990504939","chicago -0.0008958249665868","cohen -0.000851660877544735","andrew -0.000835385744017758","federal -0.00081200698653261","ministry -0.00079278492915047","police -0.000746197044656616","member -0.000697614958137138","ice -0.000688136989482668","tyson -0.000688136989482668","facility -0.000684796359030182","due -0.000603754646426924","york -0.000574364275991557","judge -0.000565128564942174","confirm -0.000520875980784097","condition -0.000476127386520253","concern -0.000388712866269181","countrys -0.000372973390948106","novel -0.000361240664226936"
"13","case -0.00654694862405814","patient -0.00360025916709295","facility -0.0031870776449624","member -0.00199635752025706","february -0.00173997051352504","sentence -0.00173770869589707","zoo -0.00138110645664391","staff -0.000880293965021761","khan -0.000840391434321797","correction -0.00076607317026689","nurse -0.000734751885430263","gov -0.000646162437694331","dowd -0.000643211880590244","area -0.000641867795857065","hospitalize -0.000626815894483101","issue -0.000623661342610937","palace -0.000620532277625152","clara -0.000598176353676316","santa -0.000598176353676316","correctional -0.000595473144975434","medical -0.000544808559754806","ohio -0.000491251142943017","card -0.000472428419219906","inmate -0.00046870777848107","spokesman -0.000464053729896996","time -0.000459154766629166","longterm -0.000450746079825093","family -0.000434903691762689","week -0.00042673028158291","year -0.000409492674489975"
"14","case -0.00749377899979353","nypd -0.00565694406087269","member -0.00556853468396457","cuomo -0.00335977019889422","people -0.00307742967455638","report -0.00283244121654924","florida -0.00209177878068367","now -0.00139098590830167","city -0.00135163096189628","high -0.00131868373593169","gov -0.0012572431699911","group -0.00125219466699711","conference -0.00107940714669996","examiner -0.0010120755498072","ethnic -0.00095090735911274","less -0.000932456852634989","news -0.000918720709910392","driver -0.000916051854188304","can -0.000836900693335529","state -0.000815684194749755","two -0.000808592218685122","announce -0.000728772199906635","confirm -0.000728772199906635","february -0.000727151633897249","ice -0.000727151633897249","detention -0.000715901826173648","cnn -0.000646788950408372","medical -0.000599695160337199","food -0.000579698732590672","infect -0.000578461498012328"
"15","new -0.00657081976122487","case -0.0052705579664255","statement -0.00385577550307181","protest -0.00343523167166437","york -0.00280510229709729","saturday -0.0027378350945747","cuomo -0.00229902218986133","taliban -0.00226278087752874","capitol -0.00219619088344847","inmate -0.00188565513033279","california -0.00179307329169853","take -0.00170287653368018","safety -0.00156187460522272","order -0.00153775968800074","arrest -0.00144552268278386","refugee -0.00133658333912479","crowd -0.00108211181781104","gather -0.00103617502332776","numb -0.00101831460176782","release -0.00100048623106419","park -0.000990858528503669","pandemic -0.000990199271450942","jail -0.000958617470529388","government -0.000899086194244392","vatican -0.000854634201749693","virginia -0.000773681259509829","president -0.000773577132898828","plant -0.000764411679197274","pritzker -0.000720759213209798","less -0.000667397231134181"
"16","camp -0.00407967143440136","refugee -0.00394956732674689","death -0.00317114251317119","people -0.00224359132084417","bolsonaro -0.0020623027318285","bangladeshi -0.0020623027318285","die -0.00176098323779517","de -0.00175741677271102","accord -0.00154866359012296","video -0.00121353321237061","service -0.00118560881694985","new -0.0011476489367207","spokesperson -0.00107220860728385","will -0.00103072974088103","bright -0.00100861425259757","lompoc -0.00100861425259757","many -0.000878456287456753","bangladesh -0.0008282102166286","organization -0.0007707234157176","legal -0.0007707234157176","cheyenne -0.000740665202093371","rohingya -0.000740665202093371","summons -0.000740665202093371","tssa -0.000740665202093371","cuomo -0.000727298701591383","less -0.000725963417387621","medical -0.000712685334835927","order -0.000678594155987811","charge -0.000659720221662496","government -0.000619242476891047"
"17","death -0.0057515147267756","prison -0.00246090983375435","report -0.00228160097217256","jersey -0.00159177932699583","facility -0.0014929472299483","attorney -0.00147248156186031","sign -0.00134267812633881","farm -0.00117180318123267","mental -0.00117180318123267","mink -0.00117180318123267","fitness -0.000896728777135869","bukele -0.000896728777135869","medical -0.000863710570550125","equipment -0.00084493035181521","officer -0.000782350716229452","human -0.000780580932610242","texas -0.000769005490168895","department -0.000709636111064116","britofernandez -0.000658545690846779","lynch -0.000658545690846779","nessel -0.000658545690846779","hospital -0.000641154947099931","numb -0.000624492730437076","island -0.000624104445143492","february -0.000613236946512941","survey -0.000594977283570164","protester -0.000555127534658917","right -0.000548016945109309","distance -0.000547830868241839","doctor -0.000533726149109959"
"18","test -0.00537578257914273","death -0.0041506729299986","release -0.00390826310518011","refugee -0.00198953216254316","hutchinson -0.00193986478804253","want -0.00181465935573133","expose -0.0015249965515125","daytona -0.00146120127645544","come -0.00143598324548","state -0.0014241378133163","customer -0.00116036736543235","arkansas -0.00116036736543235","county -0.00110456652749924","day -0.00100983603451765","spread -0.000973912546448519","camp -0.000973060486816779","inmate -0.000973060486816779","sick -0.000931225543468139","center -0.00090468410859379","detail -0.000793969855201637","include -0.000775437355757136","jersey -0.000775437355757136","two -0.00076406022155795","prison -0.000696582116198829","cnn -0.00066738868408478","party -0.000648457790353052","special -0.000648457790353052","highlight -0.000648457790353052","client -0.000648457790353052","show -0.000546919750671337"
"19","release -0.00857465939293223","office -0.00389241477728652","protest -0.00374927047376761","floyd -0.00335939127144014","george -0.00335939127144014","cdc -0.00278540699293406","dr -0.00256820363188359","among -0.00254651193500888","department -0.00241315210077375","infection -0.00188441211636525","worker -0.00184745432646161","saturday -0.00183435767190998","will -0.00176103580232889","blasio -0.00175295641766005","contact -0.0016602669180974","arrest -0.00151160996784661","nypd -0.00141836082198998","police -0.00133731123295189","order -0.00115312151893721","cnn -0.00112209011908559","service -0.00108621362244621","attorney -0.00107525005542142","community -0.00102611883812698","york -0.000990415292611013","nurse -0.000915285199224347","need -0.000865035297405115","city -0.000855194329972608","adams -0.00083586005117664","spread -0.000793271656491124","video -0.000784165857382724"
"20","county -0.00698294584160508","police -0.00485267920892485","member -0.00470984711420352","new -0.0041119124620409","refugee -0.00355681799763441","release -0.00243749947919325","office -0.00188533529689316","statement -0.00185945884443295","york -0.00171048621540781","week -0.00170744224766217","camp -0.00145360187247234","die -0.00138387349771152","video -0.00138387349771152","inmate -0.00120511300927084","levine -0.00114814826682497","number -0.00114211112149065","employee -0.0011203967790524","see -0.000992185398835388","government -0.00093854808769045","service -0.00093854808769045","nypd -0.000884869876638383","expert -0.000878617061875975","many -0.000863598780287744","department -0.000850155250595841","provider -0.000790329261278533","post -0.000761956605658143","attorney -0.000743343681210318","day -0.000711248470762094","percentage -0.000705111290676741","court -0.000677220739291329"
"21","coronavirus -0.00867835584402366","team -0.00616390035126446","player -0.00380443385513607","people -0.00267854899553277","studentathletes -0.00248143925444844","protest -0.00225800664863662","us -0.00222255427306217","police -0.00196372725456173","football -0.00158553104513581","nfl -0.00133166995458689","refugee -0.00124341974593944","member -0.00119960524275653","protester -0.00118625119831284","release -0.00102253360046045","york -0.000995604263383076","spread -0.000940989777926893","cuomo -0.000919120494010883","florida -0.000823046243837777","protocol -0.000802878792777517","office -0.000799852839410087","sick -0.000799852839410087","among -0.000775318250190948","identify -0.000726992147344618","athletic -0.000718047839400437","campus -0.000703547618218336","video -0.00066663391784294","thursday -0.000664108751669334","first -0.000629605201712846","george -0.000604588132598005","one -0.000566934039921696"
"22","coronavirus -0.00425170433220812","protest -0.00246853630617538","edwards -0.00212664954634023","work -0.00157592165305054","report -0.00129840674738424","week -0.00118137354766001","police -0.00103182177184169","new -0.00101154305081441","louisiana -0.000965445474039428","cuomo -0.000956684271592567","us -0.000914944705416865","worker -0.000753965000028223","imperial -0.000639043973180264","san -0.000639043973180264","die -0.000623757503164235","george -0.000565710841445299","refugee -0.000510506312184522","advise -0.000489143875792131","close -0.000416493952451358","sick -0.000408617368716668","protester -0.000405952106434238","site -0.000401495061783552","pandemic -0.000397822823839822","individual -0.000390058299919893","recent -0.000375991916974683","virginia -0.000359291991480215","friday -0.000359243981569723","less -0.000343465181823377","together -0.000323655818112667","risk -0.000318078931018095"
"23","protest -0.00290684151044218","june -0.00281713456787203","san -0.00179768105758915","facility -0.00164846617891179","spread -0.00135760941323559","worker -0.00119880902207992","air -0.00108125071500287","bar -0.00106650586758583","jachles -0.000728031068954471","find -0.000657941094735048","jail -0.000636303619404699","yearold -0.000613514741652943","graduation -0.000613514741652943","anyone -0.000589570281795848","go -0.00052119255997396","across -0.000520336743196959","force -0.000503790573544882","link -0.000473501369232188","inmate -0.00047125105710677","us -0.000458523977025171","office -0.000419349731061947","may -0.000415617940034863","wednesday -0.000408283241909557","attend -0.000408283241909557","angeles -0.000406727822305553","protester -0.000396801225609478","cuomo -0.000395928861397388","include -0.000387284026006185","also -0.000378353685531074","refugee -0.000358090194973348"
"24","resident -0.00389023123143251","see -0.00299600857933124","release -0.00253236065411488","team -0.00232771574976542","san -0.00183242912094461","marine -0.00181043049023799","county -0.00172682892859521","camp -0.00164598464353882","quentin -0.00152803088634612","california -0.00150743410749776","prison -0.00129551083760704","case -0.00107058352914458","read -0.00102077556515545","also -0.000983359428661346","newsom -0.000955503227939913","system -0.000926442093667879","thursday -0.000815888531452647","day -0.000763132927441013","lake -0.000748263435644048","correction -0.000747023968646454","increase -0.000722131672448167","protest -0.000643657809704767","fraternity -0.000614809479749345","personnel -0.00058136767123329","worker -0.000557858098046982","health -0.000529245701336722","angeles -0.000517265102428888","live -0.000514129706138289","medical -0.000465900790184381","since -0.000441346182784352"
"25","us -0.0125588984363312","okinawa -0.00657277738453221","health -0.00409983731859187","county -0.00376635379544277","report -0.00351248189912634","ortiz -0.00290126935385937","marine -0.00255960386592125","team -0.00252980143370152","air -0.0023439825285162","base -0.00223801577138871","june -0.00173232289784642","see -0.00160366119368194","july -0.00153798909119651","increase -0.00142005478097784","staff -0.00141892438149682","san -0.00136135216626054","week -0.00136135216626054","facility -0.00132858075401776","feel -0.00128555243664841","corp -0.00128555243664841","prefecture -0.00128555243664841","state -0.00124176097190809","get -0.00108654892221416","enter -0.00101330353404405","thursday -0.000889112792174185","force -0.00086715879165522","military -0.000822035217768802","prison -0.000797848092667253","go -0.000754076809917237","inmate -0.000754076809917237"
"26","us -0.0076718741742362","bolsonaro -0.00649954341561865","state -0.0062767675007589","base -0.00580182812502628","july -0.00479145243480994","okinawa -0.00396520127391453","president -0.00354349992827341","military -0.0026164938072385","san -0.0019257788794983","since -0.00176230073473449","back -0.00153467969649945","see -0.00132451858714311","june -0.00131123915125486","staff -0.00114378281808558","facility -0.00114256201790119","supporter -0.00102907818842801","prison -0.000947664240505297","resident -0.000934405269245375","gov -0.000891007003828936","country -0.000870212010197435","california -0.000822891374624657","japanese -0.000815623598962589","japan -0.000755675694521951","veteran -0.000755675694521951","corpus -0.000755675694521951","employee -0.000725892494706559","presidential -0.000693343354622455","time -0.00063874116193241","increase -0.000620950269719645","team -0.000620950269719645"
"27","north -0.00856927323184375","korea -0.00851544559386008","cain -0.00722096107070436","korean -0.0037099584946878","president -0.00284983017489737","kcna -0.00251052709746891","negative -0.00234412476707546","south -0.0022535756361497","bolsonaro -0.00184705939925567","return -0.00183434304968721","facility -0.00170253266521514","san -0.00169309796759298","brazilian -0.00131029027975837","infect -0.00125049725061777","california -0.001138693698858","jair -0.00106202514838938","resident -0.00104924784460469","visitor -0.00103468328355649","kim -0.00103468328355649","care -0.00101670275429977","get -0.000934843489776793","inmate -0.00087138061290426","obrien -0.000817198081519699","rhode -0.000817198081519699","saturday -0.000799967669692148","staff -0.000792365177816778","suspect -0.000743778318903154","marine -0.000694431473153179","man -0.000643100895044824","prison -0.000639923373183082"
"28","south -0.0046888998904564","minister -0.00294604840356849","help -0.00265115444289699","government -0.0024873835180933","indigenous -0.00208454659350699","open -0.00201014357681739","trace -0.00200899638646579","send -0.00185278836205582","base -0.00157180034211057","yawalapiti -0.00152996753301116","brazilian -0.00141459694992707","participant -0.00130454866592233","leader -0.0011963272127179","resident -0.00117394583824881","department -0.00110985474904568","authority -0.00108739370551647","shincheonji -0.00106157669383111","assist -0.000988855210790063","university -0.000959666012147475","marine -0.000935458234654907","cain -0.000862003582170034","ask -0.000793338807330013","center -0.000793338807330013","raimondo -0.000785944527704752","statement -0.00074020677793829","office -0.000678995510629887","today -0.000678995510629887","request -0.000678938220774916","lee -0.000678938220774916","firefighter -0.000678938220774916"
"29","test -0.0356107651734912","brazil -0.00568994348906593","criticize -0.0040366387390951","doctor -0.00324048625365181","indian -0.00273793179300608","tv -0.00273793179300608","july -0.00260453966022167","death -0.00255481176623884","okinawa -0.00237620765321644","surpass -0.00209312598411482","base -0.00201415040013908","lockdown -0.00173927104858285","negative -0.00168238118437103","one -0.00168238118437103","result -0.00164647708960541","statement -0.001477960022505","ensure -0.00138314393107819","also -0.0013807626230864","military -0.0013807626230864","datum -0.00137519869989267","use -0.00137519869989267","korea -0.00134198031354194","north -0.00124721220305379","medical -0.00114505571614709","due -0.00108759154243565","measure -0.00108759154243565","coverage -0.00106539912731984","letter -0.00106539912731984","quarter -0.00106539912731984","indias -0.00106539912731984"
"30","test -0.0344407453710606","indigenous -0.0161671120239526","positive -0.00832904193649298","order -0.0077627072143519","highway -0.004068713047504","federal -0.00363864326030383","protester -0.00214185214736129","stone -0.00214185214736129","korea -0.00205443484325518","north -0.00205443484325518","since -0.00202579963710625","demand -0.00195626337511323","july -0.00188429330505635","kayapó -0.00163781521176154","negative -0.00143996844959904","take -0.00143996844959904","student -0.001316670622453","okinawa -0.00125959780558338","block -0.00120199700320034","village -0.00120199700320034","illegal -0.00120199700320034","kabu -0.00120199700320034","scholarship -0.00120199700320034","base -0.00117397810363384","south -0.000972174814253157","korean -0.000935335766952261","military -0.000935335766952261","experience -0.000927782837977897","cain -0.000861848690406841","urban -0.000833960397343847"
"31","test -0.0181765695393212","police -0.00840839850910147","president -0.00627304047352129","party -0.00531026772065613","social -0.00508278294470166","abe -0.00326280713482796","bolsonaro -0.00296444132259821","korea -0.00281636878840763","north -0.00281636878840763","positive -0.00242952287434028","south -0.00237574851192113","ban -0.00217871417809312","curfew -0.00217871417809312","high -0.00208032800433933","july -0.00173852717302947","brazil -0.00172577369592986","index -0.00157517427508402","finish -0.00153750993582535","result -0.00138609196271111","hit -0.00135949447465178","shut -0.00131534928402322","lima -0.00131534928402322","partygoer -0.00131534928402322","stampede -0.00131534928402322","korean -0.00128120778757124","negative -0.00128120778757124","nationwide -0.00118557106802009","arrest -0.00118557106802009","cain -0.00118048484915556","infect -0.00108391733708046"
"32","case -0.00560129498689421","border -0.00491896701569794","bolsonaro -0.00310879466873348","euro -0.00292866920957124","die -0.00291623781783501","accord -0.00290055446074888","international -0.00264138613190845","nearly -0.00236015094115893","covid -0.00235001576710003","just -0.00232020582494186","president -0.00195232360462649","billion -0.00176692617404561","tourism -0.00176692617404561","medical -0.00174320198649203","brazils -0.00174320198649203","enough -0.00154455422104882","hospital -0.00146382967564973","stimulus -0.00132822115853504","economist -0.00129674162132665","south -0.00120906507952179","monday -0.00118772993711846","surge -0.001106706481527","tech -0.001106706481527","job -0.00104445394322783","death -0.00103515185143888","end -0.00100642247680327","money -0.000899689374166068","predict -0.000899689374166068","troop -0.000899689374166068","card -0.000899689374166068"
"33","airport -0.0175746021656651","screening -0.0115452616121053","china -0.00510742473414305","passenger -0.00505303781983524","department -0.00466112833224253","indigenous -0.00437389087984508","first -0.00357104437127997","death -0.00309223902158284","positive -0.0025362506312413","brazilian -0.00236337549197241","economic -0.0022643318896105","order -0.00219670162008057","labor -0.00195932499018248","die -0.00188189951408924","time -0.00174378419195753","test -0.00159565158412012","bolsonaro -0.00159173360968834","minister -0.0014558570815556","spread -0.0014537392133056","federal -0.00132610212872442","nevada -0.00125184533140954","arrive -0.00124950317531214","screen -0.00124950317531214","point -0.00120245740713254","brazils -0.00108491211856132","hospital -0.000973456008001028","brazil -0.000947991350962463","trump -0.000908348502172251","government -0.000899549858370818","need -0.000868079361154739"
"34","company -0.0133645607413008","flight -0.00773209821223375","indigenous -0.00520445620105203","mass -0.00466414222580269","coronavirus -0.00444132842543465","retail -0.00367191441063497","high -0.00304914346252183","worker -0.0028961386524794","sale -0.00265357784540665","note -0.00232840974364545","officer -0.00228863782820066","another -0.00194572374249047","board -0.00194572374249047","employee -0.00194572374249047","week -0.00173067284251605","airline -0.00162435253857718","peep -0.00162435253857718","time -0.00160822640403713","federal -0.00157635839790427","preparedness -0.00117317952960305","die -0.00115703037205406","economy -0.00115703037205406","late -0.00115703037205406","museum -0.00112673918997486","ice -0.00112673918997486","community -0.00103174662050198","hit -0.00103174662050198","minister -0.00103174662050198","point -0.00103174662050198","nasdaq -0.000941733535115841"
"35","grant -0.00426514790690924","estate -0.00426514790690924","visa -0.00387337330380377","high -0.00343414851987944","board -0.00340676610666413","expose -0.00325769714875235","crown -0.00325769714875235","nasdaq -0.00263344935503484","flight -0.00255379872342176","statement -0.00255379872342176","air -0.00247007371067609","one -0.0024408718827762","foreign -0.00238846393744585","police -0.00229691079036498","identify -0.00225388887487943","time -0.00174470948338712","dog -0.0016557613819792","income -0.0016557613819792","shut -0.00158911446646326","stock -0.00158911446646326","sp -0.00144086396186272","us -0.00140835464825673","work -0.00131643573975682","airline -0.00131474703770074","rally -0.00116633536498811","social -0.00109016563509501","cdc -0.00105817714646494","queen -0.00105817714646494","sovereign -0.00105817714646494","just -0.000962022799562257"
"36","furlough -0.00904825115721286","airline -0.00816685146053164","hotel -0.00676074469983368","people -0.00585450456453485","congress -0.00481898242148204","police -0.0047099955861114","quarantine -0.00327937436938608","china -0.00257999504829098","context -0.00253549287759336","spa -0.00253549287759336","mikakos -0.00253549287759336","high -0.00235932090204438","just -0.00214866481367992","inquiry -0.00193855869665915","border -0.00181900272937308","nasdaq -0.00175729226981314","economic -0.00163158727818891","deal -0.00142254687928511","responsible -0.00142254687928511","movie -0.00142254687928511","design -0.00142254687928511","american -0.00140076785967713","make -0.00122430909540283","industry -0.00119983415805947","responsibility -0.00117015229987893","payroll -0.00117015229987893","pilot -0.00117015229987893","rally -0.00109358294057427","tomorrow -0.000986883098014424","website -0.000986883098014424"
"37","report -0.00549526141296186","test -0.0045035270082715","several -0.00348498726936819","flight -0.00341197372973134","oil -0.00334814188072663","department -0.00307492483781169","china -0.00282247250738821","board -0.00258102203911892","deficit -0.00213718406158026","call -0.00192234762444066","type -0.00183262928822581","month -0.00172780523923322","make -0.00172457844050045","week -0.00168268160564089","accord -0.00166502304603433","impact -0.00154092373144987","day -0.00134639383703816","plane -0.00125538296496286","americas -0.00125538296496286","sisolak -0.00125538296496286","cruise -0.00119971707465172","cnn -0.00119624786940054","spread -0.00119624786940054","store -0.00119624786940054","unite -0.00117213317439846","industry -0.00109087470471692","mass -0.00104171425855815","also -0.00100879259673003","police -0.00100879259673003","reduce -0.000982668633714434"
